method,n,sim_id,component,mu_true,mu_hat,ci_lower,ci_upper,covered,elapsed_time
Gibbs,100,132,1,0,0.5819065548102208,0.16480280425993235,0.9873495262593912,0,24.614
Gibbs,100,132,2,5,5.409973071735908,4.868487179843353,5.946495237078927,1,24.614
Gibbs,100,132,3,10,10.080420960507684,9.66258951354518,10.487887878259178,1,24.614
Gibbs,100,132,4,20,20.036444561686583,19.682158842076145,20.376892885645297,1,24.614
VB,100,132,1,0,0.5835279044095629,0.19068297497836367,0.9763728338407622,0,0.07199999999999918
VB,100,132,2,5,5.41651253380785,4.956224636024727,5.876800431590974,1,0.07199999999999918
VB,100,132,3,10,10.080100939999229,9.680060272079134,10.48014160791932,1,0.07199999999999918
VB,100,132,4,20,20.03470725366889,19.693566732038395,20.375847775299388,1,0.07199999999999918
Gibbs,100,133,1,0,0.09570190131134149,-0.2970461315021218,0.488371076635733,1,24.668
Gibbs,100,133,2,5,5.3705435344932955,4.9716800395168,5.775677266823412,1,24.668
Gibbs,100,133,3,10,10.14766762280181,9.785968610921811,10.52509335181383,1,24.668
Gibbs,100,133,4,20,19.69521542024569,19.225102057510053,20.14766624197494,1,24.668
VB,100,133,1,0,0.09205837004287434,-0.2832362308303481,0.46735297091609673,1,0.07000000000000028
VB,100,133,2,5,5.370465247578345,4.991655295047219,5.74927520010947,1,0.07000000000000028
VB,100,133,3,10,10.148997832571396,9.778483676532234,10.519511988610557,1,0.07000000000000028
VB,100,133,4,20,19.694441859802826,19.232593702770668,20.156290016834976,1,0.07000000000000028
Gibbs,100,134,1,0,-0.1357928112818979,-0.5119759237725506,0.25117746850654166,1,24.694
Gibbs,100,134,2,5,5.361565761796502,4.8139756501842035,5.905889508946589,1,24.694
Gibbs,100,134,3,10,9.978067593436265,9.58470117866958,10.367764190005246,1,24.694
Gibbs,100,134,4,20,19.954136361570153,19.602883196585783,20.310675114195323,1,24.694
VB,100,134,1,0,-0.13001592481795052,-0.5074716792060965,0.24743982957019547,1,0.06700000000000017
VB,100,134,2,5,5.360069342237901,4.859286877617769,5.860851806858034,1,0.06700000000000017
VB,100,134,3,10,9.97586100995405,9.596885058674973,10.35483696123313,1,0.06700000000000017
VB,100,134,4,20,19.957378355462563,19.605408728207347,20.309347982717775,1,0.06700000000000017
Gibbs,100,135,1,0,0.04591852115555576,-0.3653896088856775,0.4615646763262364,1,24.637
Gibbs,100,135,2,5,4.985474692429822,4.565112340347066,5.416602386021681,1,24.637
Gibbs,100,135,3,10,10.06908682232976,9.688765729541064,10.466750879210332,1,24.637
Gibbs,100,135,4,20,20.28396735239459,19.867280795155043,20.703130426361735,1,24.637
VB,100,135,1,0,0.05181773921604493,-0.35709161507921244,0.4607270935113023,1,0.06800000000000139
VB,100,135,2,5,4.9873223324698435,4.605408114228301,5.369236550711386,1,0.06800000000000139
VB,100,135,3,10,10.066779582934126,9.701027765331029,10.432531400537226,1,0.06800000000000139
VB,100,135,4,20,20.28239055505382,19.864612089860724,20.70016902024691,1,0.06800000000000139
Gibbs,100,136,1,0,-0.01388554061882176,-0.4172641129886801,0.3807269008786643,1,24.606
Gibbs,100,136,2,5,4.9949797131513165,4.544192764081077,5.457801416702502,1,24.606
Gibbs,100,136,3,10,10.233560977208777,9.823965773069611,10.646476072224043,1,24.606
Gibbs,100,136,4,20,20.027251335411396,19.642494230821228,20.40248487340134,1,24.606
VB,100,136,1,0,-0.01043027889651135,-0.3921627118412965,0.3713021540482737,1,0.0710000000000015
VB,100,136,2,5,4.994108749412806,4.585075328784301,5.403142170041312,1,0.0710000000000015
VB,100,136,3,10,10.23160326348482,9.8290454121929,10.634161114776742,1,0.0710000000000015
VB,100,136,4,20,20.029451394786992,19.65231905177375,20.406583737800236,1,0.0710000000000015
Gibbs,100,137,1,0,-0.2833647846988912,-0.6562049292512346,0.0940679609568614,1,24.697
Gibbs,100,137,2,5,5.234602129625876,4.846087879629065,5.620109930236596,1,24.697
Gibbs,100,137,3,10,10.169268470768165,9.727767497093906,10.60564929524126,1,24.697
Gibbs,100,137,4,20,19.647699169335404,19.23215380235497,20.064893724455608,1,24.697
VB,100,137,1,0,-0.2824948866874354,-0.6591391864590436,0.0941494130841728,1,0.06800000000000139
VB,100,137,2,5,5.23955713413877,4.873504777244102,5.605609491033438,1,0.06800000000000139
VB,100,137,3,10,10.182742443451888,9.767503928011454,10.597980958892322,1,0.06800000000000139
VB,100,137,4,20,19.651289552121224,19.233511086928612,20.069068017313835,1,0.06800000000000139
Gibbs,100,138,1,0,0.17833519096302491,-0.1821829536464833,0.5438703425952838,1,24.851
Gibbs,100,138,2,5,5.192050718880898,4.761413726712521,5.634248575242193,1,24.851
Gibbs,100,138,3,10,10.056165428009257,9.646352208984544,10.47570606136863,1,24.851
Gibbs,100,138,4,20,20.55967558207287,20.13577293382785,20.975762095059693,0,24.851
VB,100,138,1,0,0.1802792089544838,-0.16524329370759744,0.525801711616565,1,0.06400000000000006
VB,100,138,2,5,5.1907614391410135,4.780507828205862,5.601015050076165,1,0.06400000000000006
VB,100,138,3,10,10.054127795134576,9.645680554049044,10.462575036220109,1,0.06400000000000006
VB,100,138,4,20,20.561203137192305,20.14342467199921,20.978981602385403,0,0.06400000000000006
Gibbs,100,139,1,0,-0.00512495091393216,-0.3841822297382255,0.37185304931446767,1,24.749
Gibbs,100,139,2,5,5.302663940952,4.868074187790911,5.731631980051187,1,24.749
Gibbs,100,139,3,10,9.9028206785309,9.502733628561224,10.29608099039332,1,24.749
Gibbs,100,139,4,20,19.99057226045321,19.580843222165296,20.393492836691745,1,24.749
VB,100,139,1,0,-0.00558173487588456,-0.3829028442710208,0.3717393745192517,1,0.06599999999999895
VB,100,139,2,5,5.299686955125275,4.893113456546156,5.706260453704394,1,0.06599999999999895
VB,100,139,3,10,9.898172841152014,9.519616174756983,10.276729507547046,1,0.06599999999999895
VB,100,139,4,20,19.990560931819005,19.58196149657843,20.39916036705958,1,0.06599999999999895
Gibbs,100,14,1,0,0.05038860548431734,-0.3547859741012458,0.46141356463410327,1,16.192
Gibbs,100,14,2,5,4.745709906950712,4.337359078846568,5.145789715661869,1,16.192
Gibbs,100,14,3,10,9.6323786696845,9.268220707041507,10.003655539606472,1,16.192
Gibbs,100,14,4,20,20.150512051272766,19.70178241606471,20.601740173881556,1,16.192
VB,100,14,1,0,0.04785461466219003,-0.35067671823562896,0.44638594756000904,1,0.04299999999999926
VB,100,14,2,5,4.739227733090582,4.36373700743939,5.114718458741773,1,0.04299999999999926
VB,100,14,3,10,9.624895130141208,9.270552355313011,9.979237904969402,0,0.04299999999999926
VB,100,14,4,20,20.14729199676091,19.68544383972716,20.60914015379466,1,0.04299999999999926
Gibbs,100,140,1,0,-0.4895409604180926,-0.9237484464760995,-0.04891405310142983,0,24.587
Gibbs,100,140,2,5,4.806741323346152,4.3548608930921455,5.250864416617934,1,24.587
Gibbs,100,140,3,10,9.91724616709982,9.567351099781355,10.257358600675165,1,24.587
Gibbs,100,140,4,20,20.03805734523726,19.667623481056825,20.412462901666643,1,24.587
VB,100,140,1,0,-0.4953395223579751,-0.933441234827962,-0.05723780988798832,0,0.06800000000000139
VB,100,140,2,5,4.80538470510638,4.3668692495573875,5.243900160655372,1,0.06800000000000139
VB,100,140,3,10,9.914756497168074,9.568475060836256,10.261037933499894,1,0.06800000000000139
VB,100,140,4,20,20.035572752459323,19.665233694981243,20.405911809937404,1,0.06800000000000139
Gibbs,100,141,1,0,-0.2342357568916439,-0.6224795881147311,0.15807110995797707,1,24.614
Gibbs,100,141,2,5,4.894296673502253,4.502721244119741,5.283210802118365,1,24.614
Gibbs,100,141,3,10,9.919945568482976,9.461571954576565,10.37063132501448,1,24.614
Gibbs,100,141,4,20,20.165792700395517,19.742162148076623,20.593608618204463,1,24.614
VB,100,141,1,0,-0.23603666878380783,-0.6204416346577567,0.148368297090141,1,0.07000000000000028
VB,100,141,2,5,4.889487628152742,4.537040644883055,5.24193461142243,1,0.07000000000000028
VB,100,141,3,10,9.910694301535136,9.49382669467614,10.32756190839413,1,0.07000000000000028
VB,100,141,4,20,20.167195579340053,19.73959031313773,20.594800845542377,1,0.07000000000000028
Gibbs,100,142,1,0,0.07998409525480854,-0.2998312249537429,0.46759348492553815,1,24.58
Gibbs,100,142,2,5,5.239877247296025,4.789400286698441,5.706608361830594,1,24.58
Gibbs,100,142,3,10,9.77186693944464,9.398336601957622,10.158663139448985,1,24.58
Gibbs,100,142,4,20,19.8775195297504,19.475064056879543,20.28081059935214,1,24.58
VB,100,142,1,0,0.08255599762590629,-0.295687064234079,0.4607990594858916,1,0.06200000000000116
VB,100,142,2,5,5.241134499699006,4.817963288139314,5.664305711258699,1,0.06200000000000116
VB,100,142,3,10,9.772711757002623,9.400479474319212,10.144944039686038,1,0.06200000000000116
VB,100,142,4,20,19.875368694590374,19.47536869459038,20.275368694590377,1,0.06200000000000116
Gibbs,100,143,1,0,0.00833660575759209,-0.3961459549068211,0.40273629057626,1,24.546000000000003
Gibbs,100,143,2,5,5.232832655180954,4.80475032581188,5.667341211293256,1,24.546000000000003
Gibbs,100,143,3,10,9.8503316299859,9.429173256280489,10.266565164258106,1,24.546000000000003
Gibbs,100,143,4,20,19.71062387756796,19.302466969322634,20.11884449654896,1,24.546000000000003
VB,100,143,1,0,0.01455084314218446,-0.37119716674579767,0.4002988530301666,1,0.06599999999999895
VB,100,143,2,5,5.240193738159007,4.858240650682924,5.622146825635091,1,0.06599999999999895
VB,100,143,3,10,9.855591085594964,9.462651312453024,10.248530858736906,1,0.06599999999999895
VB,100,143,4,20,19.710761331671968,19.30216189643139,20.119360766912543,1,0.06599999999999895
Gibbs,100,144,1,0,0.14124512226358865,-0.2360638944671951,0.5102815326961461,1,24.794
Gibbs,100,144,2,5,4.974221790024071,4.516928673648171,5.424444072020584,1,24.794
Gibbs,100,144,3,10,9.76714440657074,9.321230539229363,10.213688634907385,1,24.794
Gibbs,100,144,4,20,19.93992646142947,19.579420421504253,20.311759970835155,1,24.794
VB,100,144,1,0,0.14623953626173844,-0.21849669897785404,0.5109757715013309,1,0.06200000000000116
VB,100,144,2,5,4.968560059925571,4.546858335050176,5.390261784800966,1,0.06200000000000116
VB,100,144,3,10,9.759425936173496,9.337216839836833,10.181635032510162,1,0.06200000000000116
VB,100,144,4,20,19.940574808333672,19.57023575085559,20.310913865811752,1,0.06200000000000116
Gibbs,100,145,1,0,0.42549608594956045,-0.1025891877314831,0.9492091652578712,1,23.323
Gibbs,100,145,2,5,5.1327586160396805,4.700755052222367,5.576142472476772,1,23.323
Gibbs,100,145,3,10,9.85016604515979,9.5027080211016,10.20823387031502,1,23.323
Gibbs,100,145,4,20,19.771858041718513,19.36515787102197,20.16579098793193,1,23.323
VB,100,145,1,0,0.4202125249096976,-0.05751846917896375,0.8979435189983589,1,0.07499999999999929
VB,100,145,2,5,5.124254404476285,4.738046946740484,5.510461862212086,1,0.07499999999999929
VB,100,145,3,10,9.846351021948276,9.507421467278435,10.185280576618114,1,0.07499999999999929
VB,100,145,4,20,19.771190648767572,19.37119064876758,20.171190648767563,1,0.07499999999999929
Gibbs,100,146,1,0,0.3600470283499287,-0.02432166881095004,0.7562168247613477,1,23.212
Gibbs,100,146,2,5,5.353477093285452,4.8992207135269545,5.8067578418842185,1,23.212
Gibbs,100,146,3,10,10.07048835861537,9.653001209321747,10.50638182746192,1,23.212
Gibbs,100,146,4,20,20.01018817029242,19.657489701483133,20.36294439727316,1,23.212
VB,100,146,1,0,0.3536931469355631,-0.03023659979411719,0.7376228936652434,1,0.06400000000000006
VB,100,146,2,5,5.350162354898436,4.92349807443944,5.776826635357432,1,0.06400000000000006
VB,100,146,3,10,10.064348039899611,9.645188244232246,10.48350783556698,1,0.06400000000000006
VB,100,146,4,20,20.009552272906184,19.657582645650994,20.361521900161375,1,0.06400000000000006
Gibbs,100,147,1,0,-0.5890866930057302,-1.0339808977352898,-0.1508343666934774,0,23.252
Gibbs,100,147,2,5,4.604974030540705,4.2394521288903215,4.97984072389409,0,23.252
Gibbs,100,147,3,10,10.067528789567584,9.652480792656904,10.474569080381151,1,23.252
Gibbs,100,147,4,20,20.288783125483924,19.89952102562356,20.68491147933295,1,23.252
VB,100,147,1,0,-0.5889468185867832,-1.0109473227791177,-0.16694631439444896,0,0.06500000000000128
VB,100,147,2,5,4.6082454457485875,4.252846256136139,4.963644635361036,0,0.06500000000000128
VB,100,147,3,10,10.071628789082627,9.663329190768536,10.479928387396718,1,0.06500000000000128
VB,100,147,4,20,20.285332616557923,19.893410993045755,20.67725424007009,1,0.06500000000000128
Gibbs,100,148,1,0,0.00636328206739109,-0.36133610215473183,0.3798813401975867,1,23.303
Gibbs,100,148,2,5,4.6561889037619055,4.293961830532663,5.025036392770298,1,23.303
Gibbs,100,148,3,10,10.165960387271324,9.718819725731649,10.616165948314189,1,23.303
Gibbs,100,148,4,20,19.870072652738266,19.45167716814372,20.283457054320905,1,23.303
VB,100,148,1,0,0.00691010658454133,-0.35637533237465363,0.3701955455437363,1,0.06400000000000006
VB,100,148,2,5,4.656597238586583,4.298206033163118,5.014988444010048,1,0.06400000000000006
VB,100,148,3,10,10.166470024709934,9.716969543278188,10.61597050614168,1,0.06400000000000006
VB,100,148,4,20,19.87208363231359,19.45430516712049,20.28986209750669,1,0.06400000000000006
Gibbs,100,149,1,0,0.14627222915129356,-0.27456252103843637,0.555865758061787,1,23.218
Gibbs,100,149,2,5,5.223052066399822,4.765457934547455,5.681593437877248,1,23.218
Gibbs,100,149,3,10,9.916086779322258,9.46297061723454,10.365523174702725,1,23.218
Gibbs,100,149,4,20,19.693499882212944,19.33957691850157,20.054638439345933,1,23.218
VB,100,149,1,0,0.14878673253090455,-0.2406554190411586,0.5382288841029677,1,0.06799999999999784
VB,100,149,2,5,5.22025814915026,4.809226701912984,5.6312895963875365,1,0.06799999999999784
VB,100,149,3,10,9.92223614236105,9.494141683010811,10.35033060171129,1,0.06799999999999784
VB,100,149,4,20,19.69236496850264,19.340395342514583,20.04433459449069,1,0.06799999999999784
Gibbs,100,15,1,0,2.3167495721271663,1.9755669329061545,2.6528916285486828,0,16.382
Gibbs,100,15,2,5,9.897256491898451,9.484792270467503,10.315117402126084,0,16.382
Gibbs,100,15,3,10,19.64414191538673,19.042787036608104,20.138147446750413,0,16.382
Gibbs,100,15,4,20,20.22565398018942,19.74488324186953,20.805866066656453,1,16.382
VB,100,15,1,0,-0.13570750215744545,-0.5783730460338156,0.3069580417189247,1,0.0519999999999996
VB,100,15,2,5,4.804639150856822,4.38141404832967,5.227864253383974,1,0.0519999999999996
VB,100,15,3,10,10.075631699032428,9.69827674225443,10.452986655810426,1,0.0519999999999996
VB,100,15,4,20,19.94459349786606,19.598165300262316,20.2910216954698,1,0.0519999999999996
Gibbs,100,150,1,0,0.06611151326829454,-0.34241182057993474,0.4936671039881719,1,23.222
Gibbs,100,150,2,5,4.818582593045361,4.374618318006017,5.263933840765439,1,23.222
Gibbs,100,150,3,10,9.781852789281542,9.3675489033264,10.205197684995266,1,23.222
Gibbs,100,150,4,20,20.090958210008253,19.72100247523204,20.44745430874459,1,23.222
VB,100,150,1,0,0.07114910100594886,-0.33163055219814863,0.4739287542100463,1,0.06500000000000128
VB,100,150,2,5,4.830209438807679,4.42337241847427,5.237046459141088,1,0.06500000000000128
VB,100,150,3,10,9.785599026187722,9.386681338524152,10.184516713851291,1,0.06500000000000128
VB,100,150,4,20,20.09012049931198,19.726220372478327,20.45402062614563,1,0.06500000000000128
Gibbs,100,151,1,0,-0.3147705347043602,-0.6992926679316934,0.0656483257890279,1,23.193
Gibbs,100,151,2,5,4.946192462526538,4.5548906158264675,5.339308060266465,1,23.193
Gibbs,100,151,3,10,9.779738052178296,9.392937495722894,10.156845410453265,1,23.193
Gibbs,100,151,4,20,20.34691087101542,19.918079467240982,20.75727210376408,1,23.193
VB,100,151,1,0,-0.31266784520115326,-0.6970363870441488,0.07170069664184231,1,0.06099999999999994
VB,100,151,2,5,4.9458519017064075,4.561927703904045,5.32977609950877,1,0.06099999999999994
VB,100,151,3,10,9.777309740584611,9.39266025952649,10.161959221642732,1,0.06099999999999994
VB,100,151,4,20,20.347841936868647,19.93006347167555,20.765620402061742,1,0.06099999999999994
Gibbs,100,152,1,0,-0.0223312111852898,-0.40291980788129034,0.3598435393698542,1,23.21
Gibbs,100,152,2,5,4.837262305536678,4.437299826742571,5.229855812718891,1,23.21
Gibbs,100,152,3,10,10.24550995724442,9.831366974793989,10.666438035403484,1,23.21
Gibbs,100,152,4,20,20.060890771744816,19.66622828953976,20.454541803154964,1,23.21
VB,100,152,1,0,-0.02114049627896597,-0.3996860386411586,0.35740504608322665,1,0.06200000000000116
VB,100,152,2,5,4.839940940281617,4.4569954093040725,5.222886471259162,1,0.06200000000000116
VB,100,152,3,10,10.250484505958893,9.832849303508604,10.668119708409176,1,0.06200000000000116
VB,100,152,4,20,20.061121466271725,19.6691998427551,20.453043089788352,1,0.06200000000000116
Gibbs,100,153,1,0,0.1745856173075615,-0.2812052709696407,0.6405379745815546,1,24.521
Gibbs,100,153,2,5,5.146453867502969,4.6956657318543575,5.585160474689545,1,24.521
Gibbs,100,153,3,10,9.458102791856314,9.018856664268965,9.907400809455035,0,24.521
Gibbs,100,153,4,20,20.14109002282894,19.763159527989178,20.525835541871007,1,24.521
VB,100,153,1,0,0.1757874884825633,-0.2585454141614133,0.6101203911265399,1,0.07700000000000173
VB,100,153,2,5,5.140542396716774,4.771876578036993,5.509208215396555,1,0.07700000000000173
VB,100,153,3,10,9.448845963523864,9.059952483940611,9.837739443107116,0,0.07700000000000173
VB,100,153,4,20,20.142355265093823,19.758041539603628,20.526668990584017,1,0.07700000000000173
Gibbs,100,154,1,0,-0.07652838602151905,-0.4421499994898169,0.2941486908137071,1,23.674
Gibbs,100,154,2,5,4.773856373125186,4.38906402274811,5.16322399524108,1,23.674
Gibbs,100,154,3,10,9.955681962302542,9.54827023420816,10.355740143933383,1,23.674
Gibbs,100,154,4,20,19.927984136893876,19.435714912993472,20.42198757231249,1,23.674
VB,100,154,1,0,-0.07893306150743971,-0.44193261876527734,0.2840664957503979,1,0.06700000000000017
VB,100,154,2,5,4.7747902499044255,4.40915546049241,5.140425039316441,1,0.06700000000000017
VB,100,154,3,10,9.95533457410912,9.571981252095492,10.338687896122748,1,0.06700000000000017
VB,100,154,4,20,19.924965314480335,19.435118367740355,20.414812261220316,1,0.06700000000000017
Gibbs,100,155,1,0,-0.01949442625528821,-0.4035788174754274,0.3582323347590583,1,23.564
Gibbs,100,155,2,5,5.307835555155544,4.886258358438878,5.720405180682266,1,23.564
Gibbs,100,155,3,10,10.051558854554155,9.62446368187034,10.466458758175904,1,23.564
Gibbs,100,155,4,20,19.708099640718512,19.298216062166897,20.12025823090171,1,23.564
VB,100,155,1,0,-0.02270147422291141,-0.392242878544387,0.3468399300985642,1,0.06800000000000139
VB,100,155,2,5,5.303993250688041,4.918756132607131,5.689230368768952,1,0.06800000000000139
VB,100,155,3,10,10.050050028389746,9.65007909913714,10.450020957642352,1,0.06800000000000139
VB,100,155,4,20,19.70795260940655,19.290174144213367,20.12573107459974,1,0.06800000000000139
Gibbs,100,156,1,0,-0.1325241663693166,-0.573660348226564,0.3032511197120784,1,23.615
Gibbs,100,156,2,5,4.908920224011531,4.522156585856895,5.2973554000518055,1,23.615
Gibbs,100,156,3,10,9.933746565112928,9.502921592809583,10.362491002123988,1,23.615
Gibbs,100,156,4,20,20.053152027044508,19.669961807657828,20.43574581082464,1,23.615
